-0.595279, 2.187452
-0.596253, 2.181465
-0.597233, 2.175453
-0.598216, 2.169421
-0.599203, 2.163372
-0.600194, 2.157306
-0.601188, 2.151226
-0.602185, 2.145132
-0.603185, 2.139024
-0.604187, 2.132902
-0.605193, 2.126766
-0.606201, 2.120617
-0.607211, 2.114455
-0.608224, 2.108280
-0.609239, 2.102092
-0.610255, 2.095894
-0.611274, 2.089685
-0.612294, 2.083467
-0.613315, 2.077240
-0.614338, 2.071006
-0.615362, 2.064764
-0.616388, 2.058517
-0.617414, 2.052265
-0.618441, 2.046008
-0.619469, 2.039747
-0.620497, 2.033482
-0.621527, 2.027213
-0.622557, 2.020941
-0.623587, 2.014666
-0.624618, 2.008388
-0.625650, 2.002107
-0.626682, 1.995824
-0.627715, 1.989538
-0.628748, 1.983250
-0.629781, 1.976959
-0.630815, 1.970667
-0.631849, 1.964373
-0.632884, 1.958077
-0.633919, 1.951779
-0.634954, 1.945480
-0.635989, 1.939180
-0.637024, 1.932878
-0.638060, 1.926575
-0.639096, 1.920272
-0.640132, 1.913967
-0.641168, 1.907662
-0.642204, 1.901356
-0.643241, 1.895049
-0.644277, 1.888742
-0.645314, 1.882434
-0.646351, 1.876126
-1.304003, 1.873399
-1.307796, 1.878553
-1.311590, 1.883707
-1.315384, 1.888862
-1.319177, 1.894016
-1.322971, 1.899171
-1.326765, 1.904325
-1.330558, 1.909480
-1.334352, 1.914634
-1.338145, 1.919789
-1.341939, 1.924943
-1.345733, 1.930098
-1.349526, 1.935252
-1.353320, 1.940406
-1.357114, 1.945561
-1.360907, 1.950715
-1.364701, 1.955870
-1.368495, 1.961024
-1.372288, 1.966179
-1.376082, 1.971333
-1.379875, 1.976488
-1.383669, 1.981642
-1.387463, 1.986796
-1.391256, 1.991951
-1.395050, 1.997105
-1.398844, 2.002260
-1.402637, 2.007414
-1.406431, 2.012569
-1.410224, 2.017723
-1.414018, 2.022878
-1.417812, 2.028032
-1.421605, 2.033186
-1.425399, 2.038341
-1.429193, 2.043495
-1.432986, 2.048650
-1.436780, 2.053804
-1.440574, 2.058959
-1.444367, 2.064113
-1.448161, 2.069268
-1.451954, 2.074422
-1.455748, 2.079577
-1.459542, 2.084731
-1.463335, 2.089885
-1.467129, 2.095040
-1.470923, 2.100194
-1.474716, 2.105349
-1.478510, 2.110503
-1.482304, 2.115658
-1.486097, 2.120812
-1.489891, 2.125967
-1.493684, 2.131121
-1.497478, 2.136275
-1.501272, 2.141430
-1.505065, 2.146584
-1.508859, 2.151739
-1.512653, 2.156893
-1.516446, 2.162048
-1.520240, 2.167202
-1.524033, 2.172357
-1.527827, 2.177511
-1.531621, 2.182666
-1.535414, 2.187820
-1.539208, 2.192974
-1.543002, 2.198129
-1.546795, 2.203283
-1.550589, 2.208438
-1.554382, 2.213592
-1.558176, 2.218747
-1.561970, 2.223901
-1.565763, 2.229056
-1.569557, 2.234210
-1.573259, 2.239240
-1.576777, 2.244020
-1.580035, 2.248448
-1.582994, 2.252447
-1.585643, 2.255969
-1.587995, 2.258997
-1.590077, 2.261550
-1.591924, 2.263667
-1.593574, 2.265409
-1.595064, 2.266842
-1.596427, 2.268036
-1.597692, 2.269057
-1.598881, 2.269958
-1.600012, 2.270786
-1.601094, 2.271572
-1.602133, 2.272334
-1.603134, 2.273084
-1.604093, 2.273820
-1.605011, 2.274540
-1.605883, 2.275234
-1.606706, 2.275893
-1.607478, 2.276509
-1.608198, 2.277073
-1.608866, 2.277582
-1.609481, 2.278034
-1.610046, 2.278430
-1.610563, 2.278772
-1.611036, 2.279067
-1.611469, 2.279319
-1.611866, 2.279536
-1.612230, 2.279723
-1.612566, 2.279887
-1.612877, 2.280034
-1.613165, 2.280166
-1.613434, 2.280288
-1.613685, 2.280401
-1.613920, 2.280507
-1.614140, 2.280607
-1.614347, 2.280700
-1.614540, 2.280786
-1.614720, 2.280865
-1.614888, 2.280938
-1.615045, 2.281003
-1.615191, 2.281061
-1.615325, 2.281111
-1.615449, 2.281156
-1.615564, 2.281194
-1.615670, 2.281226
-1.615767, 2.281254
-1.615856, 2.281278
-1.615939, 2.281298
-1.616015, 2.281315
-1.616085, 2.281330
-1.616149, 2.281344
-1.616209, 2.281355
-1.616264, 2.281366
-1.616315, 2.281375
-1.616363, 2.281384
-1.616407, 2.281391
-1.616448, 2.281398
-1.616486, 2.281404
-1.616521, 2.281409
-1.616554, 2.281413
-1.616584, 2.281416
-1.616612, 2.281419
-1.616638, 2.281421
-1.616662, 2.281423
-1.616684, 2.281424
-1.616704, 2.281424
-1.616722, 2.281425
-1.616739, 2.281425
-1.616755, 2.281425
-1.616769, 2.281424
-1.616783, 2.281424
-1.616795, 2.281423
-1.616806, 2.281422
-1.616817, 2.281422
-1.616826, 2.281421
-1.616835, 2.281420
-1.616843, 2.281419
-1.616851, 2.281419
-1.616858, 2.281418
-1.616864, 2.281417
-1.616870, 2.281416
-1.616876, 2.281415
-1.616881, 2.281414
-1.616886, 2.281414
-1.616890, 2.281413
-1.616894, 2.281412
-1.616897, 2.281411
-1.616901, 2.281410
-1.616904, 2.281409
-1.616906, 2.281409
-1.616909, 2.281408
-1.616911, 2.281407
-1.616914, 2.281406
-1.616916, 2.281406
-1.616917, 2.281405
-1.616919, 2.281405
-1.616921, 2.281404
-1.616922, 2.281403
-1.616923, 2.281403
-1.616924, 2.281402
-1.616926, 2.281402
-1.616927, 2.281402
-1.616927, 2.281401
-1.616928, 2.281401
-1.616929, 2.281400
-1.616930, 2.281400
-1.616930, 2.281400
-1.616931, 2.281399
-1.616932, 2.281399
-1.616932, 2.281399
-1.616933, 2.281399
-1.616933, 2.281398
-1.616933, 2.281398
-1.616934, 2.281398
-1.616934, 2.281398
-1.616934, 2.281397
