-0.595630, 1.957183
-0.597874, 1.963177
-0.600118, 1.969170
-0.602363, 1.975164
-0.604607, 1.981157
-0.606852, 1.987151
-0.609096, 1.993144
-0.611340, 1.999138
-0.613585, 2.005131
-0.615829, 2.011125
-0.618074, 2.017119
-0.620318, 2.023112
-0.622562, 2.029106
-0.624807, 2.035099
-0.627051, 2.041093
-0.629296, 2.047086
-0.631540, 2.053080
-0.633784, 2.059073
-0.636029, 2.065067
-0.638273, 2.071061
-0.640518, 2.077054
-0.642762, 2.083048
-0.645006, 2.089041
-0.647251, 2.095035
-0.649495, 2.101028
-0.651740, 2.107022
-0.653984, 2.113015
-0.656228, 2.119009
-0.658473, 2.125003
-0.660717, 2.130996
-0.662962, 2.136990
-0.665206, 2.142983
-0.667450, 2.148977
-0.669695, 2.154970
-0.671939, 2.160964
-0.674184, 2.166957
-0.676428, 2.172951
-0.678672, 2.178945
-0.680917, 2.184938
-0.683161, 2.190932
-0.685406, 2.196925
-0.687650, 2.202919
-0.689894, 2.208912
-0.692084, 2.214761
-0.694166, 2.220319
-0.696093, 2.225468
-0.697849, 2.230122
-0.699437, 2.234233
-0.700875, 2.237788
-0.702182, 2.240811
-0.703382, 2.243352
-0.704494, 2.245478
-0.705537, 2.247263
-0.706523, 2.248784
-0.707462, 2.250110
-0.708360, 2.251302
-0.709221, 2.252407
-0.710048, 2.253457
-0.710841, 2.254475
-0.711599, 2.255468
-0.712321, 2.256439
-0.713008, 2.257381
-0.713657, 2.258287
-0.714270, 2.259145
-0.714845, 2.259948
-0.715384, 2.260688
-0.715887, 2.261360
-0.716355, 2.261962
-0.716791, 2.262497
-0.717195, 2.262967
-0.717570, 2.263380
-0.717918, 2.263740
-0.718241, 2.264057
-0.718540, 2.264337
-0.718819, 2.264586
-0.719078, 2.264812
-0.719319, 2.265018
-0.719545, 2.265208
-0.719755, 2.265386
-0.719952, 2.265552
-0.720137, 2.265708
-0.720310, 2.265853
-0.720472, 2.265989
-0.720624, 2.266115
-0.720767, 2.266230
-0.720900, 2.266335
-0.721024, 2.266431
-0.721139, 2.266516
-0.721247, 2.266593
-0.721347, 2.266660
-0.721440, 2.266721
-0.721526, 2.266774
-0.721605, 2.266821
-0.721679, 2.266863
-0.721747, 2.266900
-0.721810, 2.266934
-0.721869, 2.266964
-0.721923, 2.266992
-0.721973, 2.267017
-0.722020, 2.267040
-0.722064, 2.267061
-0.722104, 2.267080
-0.722142, 2.267098
-0.722177, 2.267114
-0.722209, 2.267128
-0.722239, 2.267141
-0.722268, 2.267153
-0.722294, 2.267163
-0.722318, 2.267172
-0.722340, 2.267180
-0.722361, 2.267187
-0.722380, 2.267193
-0.722398, 2.267199
-0.722414, 2.267203
-0.722430, 2.267207
-0.722444, 2.267211
-0.722457, 2.267214
-0.722468, 2.267217
-0.722480, 2.267219
-0.722490, 2.267222
-0.722499, 2.267223
-0.722508, 2.267225
-0.722516, 2.267227
-0.722524, 2.267228
-0.722531, 2.267229
-0.722537, 2.267230
-0.722543, 2.267231
-0.722548, 2.267231
-0.722554, 2.267232
-0.722558, 2.267232
-0.722563, 2.267233
-0.722567, 2.267233
-0.722570, 2.267233
-0.722574, 2.267233
-0.722577, 2.267233
-0.722580, 2.267233
-0.722582, 2.267233
-0.722585, 2.267233
-0.722587, 2.267233
-0.722589, 2.267233
-0.722591, 2.267233
-0.722593, 2.267233
-0.722594, 2.267233
-0.722596, 2.267233
-0.722597, 2.267232
-0.722599, 2.267232
-0.722600, 2.267232
-0.722601, 2.267232
-0.722602, 2.267232
-0.722603, 2.267232
-0.722604, 2.267232
-0.722605, 2.267231
-0.722605, 2.267231
-0.722606, 2.267231
-0.722607, 2.267231
-0.722607, 2.267231
-0.722608, 2.267231
-0.722608, 2.267231
-0.722608, 2.267230
-0.722609, 2.267230
-0.722609, 2.267230
-0.722610, 2.267230
-0.722610, 2.267230
-0.722610, 2.267230
-0.722610, 2.267230
-0.722611, 2.267230
-0.722611, 2.267230
-0.722611, 2.267230
-0.722611, 2.267229
-0.722611, 2.267229
-0.722612, 2.267229
-0.722612, 2.267229
-0.722612, 2.267229
-0.722612, 2.267229
-0.722612, 2.267229
-0.722612, 2.267229
-0.722612, 2.267229
-0.722612, 2.267229
-0.722612, 2.267229
-0.722613, 2.267229
-0.722613, 2.267229
-0.722613, 2.267229
-0.722613, 2.267229
-0.722613, 2.267229
-0.722613, 2.267229
-0.722613, 2.267229
-0.722613, 2.267229
-0.722613, 2.267229
-0.722613, 2.267229
-0.722613, 2.267229
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722613, 2.267228
-0.722753, 2.267162
-0.723171, 2.266959
-0.723978, 2.266556
-0.725245, 2.265904
-0.727005, 2.264971
-0.729251, 2.263738
-0.731947, 2.262204
-0.735035, 2.260377
-0.738444, 2.258278
-0.742096, 2.255932
-0.745918, 2.253367
-0.749845, 2.250611
-0.753822, 2.247692
-0.757809, 2.244633
-0.761778, 2.241452
-0.765714, 2.238164
-0.769610, 2.234778
-0.773468, 2.231298
-0.777295, 2.227726
-0.781099, 2.224061
-0.784888, 2.220300
-0.788669, 2.216439
-0.792447, 2.212476
-0.796223, 2.208407
-0.799996, 2.204230
-0.803760, 2.199946
-0.807510, 2.195556
-0.811237, 2.191060
-0.814933, 2.186464
-0.818589, 2.181771
-0.822196, 2.176985
-0.825748, 2.172112
-0.829238, 2.167156
-0.832660, 2.162121
-0.836011, 2.157013
-0.839288, 2.151834
-0.842489, 2.146589
-0.845613, 2.141278
-0.848658, 2.135906
-0.851625, 2.130475
-0.854512, 2.124984
-0.857319, 2.119438
-0.860045, 2.113836
-0.862623, 2.108321
-0.864990, 2.103037
-0.867100, 2.098102
-0.868926, 2.093604
-0.870464, 2.089589
-0.871727, 2.086069
-0.872744, 2.083026
-0.873551, 2.080416
-0.874190, 2.078181
-0.874703, 2.076256
-0.875127, 2.074573
-0.875495, 2.073072
-0.875830, 2.071700
-0.876148, 2.070414
-0.876460, 2.069184
-0.876767, 2.067993
-0.877068, 2.066830
-0.877359, 2.065696
-0.877633, 2.064594
-0.877885, 2.063532
-0.878110, 2.062520
-0.878304, 2.061566
-0.878465, 2.060678
-0.878594, 2.059860
-0.878692, 2.059114
-0.878764, 2.058439
-0.878813, 2.057833
-0.878844, 2.057289
-0.878861, 2.056803
-0.878869, 2.056366
-0.878870, 2.055972
-0.878868, 2.055614
-0.878865, 2.055286
-0.878862, 2.054984
-0.878859, 2.054702
-0.878856, 2.054438
-0.878853, 2.054190
-0.878850, 2.053956
-0.878845, 2.053736
-0.878839, 2.053530
-0.878831, 2.053337
-0.878820, 2.053158
-0.878808, 2.052991
-0.878793, 2.052838
-0.878777, 2.052698
-0.878759, 2.052570
-0.878740, 2.052453
-0.878721, 2.052347
-0.878702, 2.052250
-0.878683, 2.052163
-0.878664, 2.052083
-0.878646, 2.052010
-0.878629, 2.051943
-0.878613, 2.051882
-0.878598, 2.051825
-0.878584, 2.051773
-0.878571, 2.051725
-0.878558, 2.051680
-0.878546, 2.051638
-0.878534, 2.051599
-0.878522, 2.051564
-0.878512, 2.051531
-0.878501, 2.051500
-0.878491, 2.051472
-0.878481, 2.051447
-0.878471, 2.051423
-0.878462, 2.051402
-0.878453, 2.051382
-0.878445, 2.051365
-0.878437, 2.051348
-0.878430, 2.051334
-0.878423, 2.051320
-0.878416, 2.051308
-0.878410, 2.051296
-0.878404, 2.051286
-0.878399, 2.051277
-0.878394, 2.051268
-0.878389, 2.051260
-0.878385, 2.051252
-0.878380, 2.051246
-0.878376, 2.051239
-0.878373, 2.051234
-0.878369, 2.051228
-0.878366, 2.051224
-0.878363, 2.051219
-0.878360, 2.051215
-0.878357, 2.051211
-0.878354, 2.051208
-0.878352, 2.051205
-0.878350, 2.051202
-0.878347, 2.051200
-0.878345, 2.051198
-0.878343, 2.051196
-0.878342, 2.051194
-0.878340, 2.051192
-0.878339, 2.051190
-0.878337, 2.051189
-0.878336, 2.051188
-0.878335, 2.051186
-0.878333, 2.051185
-0.878332, 2.051184
-0.878331, 2.051183
-0.878330, 2.051182
-0.878330, 2.051182
-0.878329, 2.051181
-0.878328, 2.051180
-0.878327, 2.051180
-0.878327, 2.051179
-0.878326, 2.051179
-0.878325, 2.051178
-0.878325, 2.051178
-0.878324, 2.051178
-0.878324, 2.051177
-0.878323, 2.051177
-0.878323, 2.051177
-0.878323, 2.051177
-0.878322, 2.051176
-0.878322, 2.051176
-0.878322, 2.051176
-0.878321, 2.051176
-0.878321, 2.051176
-0.878321, 2.051176
-0.878321, 2.051176
-0.878320, 2.051175
-0.878320, 2.051175
-0.878320, 2.051175
-0.878320, 2.051175
-0.878320, 2.051175
-0.878320, 2.051175
-0.878319, 2.051175
-0.878319, 2.051175
-0.878319, 2.051175
-0.878319, 2.051175
-0.878319, 2.051175
-0.878319, 2.051175
-0.878319, 2.051175
-0.878319, 2.051175
-0.878319, 2.051175
-0.878319, 2.051175
-0.878319, 2.051175
-0.878319, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878318, 2.051175
-0.878451, 2.051254
-0.878852, 2.051490
-0.879634, 2.051938
-0.880876, 2.052637
-0.882619, 2.053602
-0.884870, 2.054830
-0.887601, 2.056306
-0.890767, 2.058004
-0.894302, 2.059891
-0.898139, 2.061933
-0.902210, 2.064097
-0.906450, 2.066353
-0.910809, 2.068676
-0.915245, 2.071047
-0.919730, 2.073453
-0.924248, 2.075885
-0.928790, 2.078339
-0.933358, 2.080816
-0.937956, 2.083318
-0.942595, 2.085848
-0.947281, 2.088410
-0.952025, 2.091006
-0.956831, 2.093639
-0.961705, 2.096310
-0.966647, 2.099019
-0.971656, 2.101764
-0.976728, 2.104543
-0.981857, 2.107353
-0.987038, 2.110191
-0.992262, 2.113053
-0.997525, 2.115936
-1.002819, 2.118836
-1.008138, 2.121750
-1.013479, 2.124678
-1.018838, 2.127616
-1.024212, 2.130564
