-0.000008, 2.303340
2.333109, 0.641203
-2.310879, 1.697324
2.310730, 2.209613
1.992702, 2.303096
-2.308140, 1.243659
-0.162299, -2.332730
-0.074430, -2.409699
1.837457, -2.077003
0.912954, 2.303791
1.714060, -2.307569
1.693728, -2.311605
1.830640, -2.117486
1.851986, -2.354858
2.439029, -0.278140
2.449802, 1.926425
1.968398, 2.367681
1.713485, 2.301004
1.522218, 2.310138
1.412390, 2.321142
1.337856, 2.323482
-2.323779, 0.535952
-1.175591, -2.313459
-1.822199, -1.654477
-1.939579, -2.093992
-2.360214, -2.302770
-2.449625, -2.300641
2.363108, 2.011579
2.302029, 2.190329
2.317614, 2.213761
-0.132124, -2.322744
-0.038316, -2.316662
2.342094, -0.541113
2.449731, 0.125257
2.303670, 0.394419
2.312299, 0.489108
1.068353, 2.340887
2.274541, -1.656765
2.333178, -1.379443
-0.264008, 2.339303
-1.122618, 2.310829
2.310540, 0.840186
2.305218, 0.974946
2.330550, 2.302783
-2.333291, -0.524707
-1.172512, -2.340158
0.083858, 2.307349
0.920018, -2.305212
0.964811, -2.389758
1.249930, -2.309953
