-0.000008
-0.159716
-0.229547
-0.287765
-0.501162
2.200966
2.306985
2.130631
2.30369
2.105926
-2.301232
-2.429869
2.310323
2.325711
0.354057
-2.037504
-1.603405
-0.859891
1.948415
2.069056
1.468581
1.328998
1.851221
1.090644
0.859393
-2.317278
-0.627495
2.311266
-2.327353
-2.307909
-2.380863
0.964391
2.343549
2.203767
2.307765
2.326428
-2.309384
-2.194588
-0.990813
-0.454727
-2.021414
-2.324083
0.547189
2.321971
1.261179
-2.308806
-2.260122
-0.007793
-2.318324
-2.302717
